0.000000	0.000000	0.000000	0	0
0.000000	0.000000	0.000000	1	0
0.000000	0.000000	0.000000	2	0
0.000000	0.000000	0.000000	3	0
355.000000	274.000000	794.000000	4	0
0.000000	0.000000	0.000000	5	0
0.000000	0.000000	0.000000	6	0
0.000000	0.000000	0.000000	7	0
0.000000	0.000000	0.000000	8	0
0.000000	0.000000	0.000000	9	0
0.000000	0.000000	0.000000	10	0
0.000000	0.000000	0.000000	11	0
0.000000	0.000000	0.000000	12	0
0.000000	0.000000	0.000000	13	0
0.000000	0.000000	0.000000	14	0
0.000000	0.000000	0.000000	15	0
0.000000	0.000000	0.000000	16	0
0.000000	0.000000	0.000000	17	0
0.000000	0.000000	0.000000	18	0
0.000000	0.000000	0.000000	19	0
0.000000	0.000000	0.000000	20	0
0.000000	0.000000	0.000000	21	0
0.000000	0.000000	0.000000	22	0
0.000000	0.000000	0.000000	23	0
0.000000	0.000000	0.000000	24	0
0.000000	0.000000	0.000000	25	0
0.000000	0.000000	0.000000	26	0
0.000000	0.000000	0.000000	27	0
0.000000	0.000000	0.000000	28	0
0.000000	0.000000	0.000000	29	0
0.000000	0.000000	0.000000	30	0
0.000000	0.000000	0.000000	31	0
0.000000	0.000000	0.000000	32	0
0.000000	0.000000	0.000000	33	0
0.000000	0.000000	0.000000	34	0
0.000000	0.000000	0.000000	35	0
0.000000	0.000000	0.000000	36	0
0.000000	0.000000	0.000000	37	0
0.000000	0.000000	0.000000	38	0
0.000000	0.000000	0.000000	39	0
0.000000	0.000000	0.000000	40	0
0.000000	0.000000	0.000000	41	0
0.000000	0.000000	0.000000	42	0
0.000000	0.000000	0.000000	43	0
0.000000	0.000000	0.000000	44	0
0.000000	0.000000	0.000000	45	0
0.000000	0.000000	0.000000	46	0
457.000000	128.000000	1133.000000	47	0
449.000000	120.000000	1116.000000	48	0
455.000000	117.000000	1130.000000	49	0
455.000000	111.000000	1133.000000	50	0
452.000000	106.000000	1127.000000	51	0
445.000000	99.000000	1110.000000	52	0
445.000000	94.000000	1111.000000	53	0
449.000000	89.000000	1121.000000	54	0
444.000000	83.000000	1110.000000	55	0
444.000000	78.000000	1112.000000	56	0
440.000000	72.000000	1101.000000	57	0
439.000000	67.000000	1099.000000	58	0
436.000000	62.000000	1094.000000	59	0
436.000000	57.000000	1093.000000	60	0
436.000000	52.000000	1095.000000	61	0
438.000000	47.000000	1099.000000	62	0
437.000000	42.000000	1098.000000	63	0
437.000000	37.000000	1097.000000	64	0
436.000000	32.000000	1096.000000	65	0
436.000000	27.000000	1097.000000	66	0
437.000000	22.000000	1098.000000	67	0
437.000000	17.000000	1099.000000	68	0
438.000000	12.000000	1102.000000	69	0
438.000000	7.000000	1102.000000	70	0
440.000000	2.000000	1106.000000	71	0
439.000000	-2.000000	1103.000000	72	0
440.000000	-7.000000	1107.000000	73	0
441.000000	-12.000000	1109.000000	74	0
438.000000	-17.000000	1103.000000	75	0
440.000000	-22.000000	1106.000000	76	0
438.000000	-27.000000	1102.000000	77	0
439.000000	-32.000000	1103.000000	78	0
439.000000	-37.000000	1103.000000	79	0
439.000000	-42.000000	1103.000000	80	0
439.000000	-47.000000	1103.000000	81	0
439.000000	-52.000000	1102.000000	82	0
440.000000	-57.000000	1103.000000	83	0
439.000000	-62.000000	1100.000000	84	0
440.000000	-67.000000	1102.000000	85	0
440.000000	-72.000000	1101.000000	86	0
441.000000	-78.000000	1102.000000	87	0
441.000000	-83.000000	1103.000000	88	0
441.000000	-88.000000	1102.000000	89	0
442.000000	-93.000000	1103.000000	90	0
442.000000	-98.000000	1103.000000	91	0
443.000000	-103.000000	1104.000000	92	0
443.000000	-108.000000	1103.000000	93	0
446.000000	-114.000000	1109.000000	94	0
447.000000	-120.000000	1110.000000	95	0
446.000000	-124.000000	1106.000000	96	0
451.000000	-131.000000	1119.000000	97	0
452.000000	-137.000000	1119.000000	98	0
452.000000	-142.000000	1118.000000	99	0
453.000000	-147.000000	1120.000000	100	0
453.000000	-152.000000	1118.000000	101	0
455.000000	-158.000000	1120.000000	102	0
453.000000	-163.000000	1115.000000	103	0
462.000000	-171.000000	1135.000000	104	0
465.000000	-178.000000	1141.000000	105	0
466.000000	-183.000000	1139.000000	106	0
466.000000	-189.000000	1140.000000	107	0
467.000000	-195.000000	1140.000000	108	0
469.000000	-201.000000	1142.000000	109	0
469.000000	-206.000000	1140.000000	110	0
470.000000	-212.000000	1139.000000	111	0
469.000000	-217.000000	1135.000000	112	0
482.000000	-228.000000	1164.000000	113	0
476.000000	-231.000000	1146.000000	114	0
474.000000	-235.000000	1139.000000	115	0
478.000000	-243.000000	1146.000000	116	0
471.000000	-244.000000	1127.000000	117	0
477.000000	-253.000000	1140.000000	118	0
484.000000	-263.000000	1154.000000	119	0
486.000000	-269.000000	1154.000000	120	0
492.000000	-278.000000	1166.000000	121	0
488.000000	-281.000000	1153.000000	122	0
485.000000	-285.000000	1144.000000	123	0
485.000000	-291.000000	1140.000000	124	0
492.000000	-301.000000	1154.000000	125	0
502.000000	-313.000000	1174.000000	126	0
501.000000	-318.000000	1169.000000	127	0
504.000000	-325.000000	1170.000000	128	0
502.000000	-330.000000	1163.000000	129	0
505.000000	-337.000000	1166.000000	130	0
500.000000	-340.000000	1151.000000	131	0
504.000000	-348.000000	1156.000000	132	0
501.000000	-352.000000	1144.000000	133	0
500.000000	-357.000000	1138.000000	134	0
498.000000	-361.000000	1131.000000	135	0
495.000000	-365.000000	1119.000000	136	0
496.000000	-371.000000	1116.000000	137	0
495.000000	-376.000000	1111.000000	138	0
